order_id,order_date,product,category,region,city,customer_segment,unit_price,quantity,sales,profit
ORD104657,2024-12-04,BetaPad Pro,Tablets,East,Bhubaneswar,Corporate,8316.97,1,8316.97,3189.97
ORD104658,2023-01-25,4KTV,TVs,North,Jaipur,Small Business,15216.01,1,15216.01,2906.02
ORD104659,2024-02-11,CameraPro,Cameras,East,Kolkata,Corporate,57605.95,1,57605.95,25408.42
ORD104660,2023-04-05,SmartWatch S,Wearables,North,Chandigarh,Corporate,8815.09,1,8815.09,3743.33
ORD104661,2024-01-02,BetaPad Pro,Tablets,West,Mumbai,Consumer,13943.28,1,13943.28,6210.41
ORD104662,2024-01-22,CameraPro,Cameras,West,Goa,Corporate,68690.45,2,137380.9,29038.55
ORD104663,2023-07-23,AlphaPhone 11,Phones,North,Delhi,Consumer,21346.67,1,21346.67,4099.67
ORD104664,2024-07-13,4KTV,TVs,West,Goa,Corporate,15757.84,1,15757.84,5777.96
ORD104665,2024-09-16,CameraPro,Cameras,South,Mysuru,Small Business,42671.91,1,42671.91,10857.3
ORD104666,2024-03-25,FitnessBand,Wearables,West,Mumbai,Home Office,5170.12,1,5170.12,839.13
ORD104667,2023-07-25,HomeSpeaker,Audio,West,Mumbai,Home Office,16307.51,1,16307.51,5326.31
ORD104668,2024-12-05,BetaPad Pro,Tablets,East,Bhubaneswar,Consumer,39741.19,1,39741.19,14600.85
ORD104669,2024-06-17,AlphaPhone 11,Phones,West,Pune,Small Business,43191.61,1,43191.61,7043.67
ORD104670,2024-08-31,AlphaPhone X,Phones,South,Hyderabad,Home Office,17571.6,1,17571.6,5232.59
ORD104671,2024-05-02,GammaBook,Laptops,West,Mumbai,Small Business,95080.12,1,95080.12,42614.87
ORD104672,2024-10-26,AlphaPhone X,Phones,South,Bengaluru,Home Office,42737.33,1,42737.33,14879.86
ORD104673,2024-05-19,GammaBook,Laptops,East,Bhubaneswar,Consumer,90208.23,1,90208.23,26135.63
ORD104674,2023-07-28,4KTV,TVs,North,Delhi,Small Business,27375.27,1,27375.27,4708.06
ORD104675,2023-12-14,BetaPad Pro,Tablets,East,Bhubaneswar,Consumer,19477.11,1,19477.11,4429.21
ORD104676,2024-06-04,GammaBook,Laptops,South,Chennai,Corporate,74167.56,1,74167.56,31441.54
ORD104677,2023-07-24,AlphaPhone X,Phones,West,Pune,Small Business,58716.82,1,58716.82,10438.36
ORD104678,2024-03-30,HomeSpeaker,Audio,North,Chandigarh,Home Office,20366.01,1,20366.01,5420.55
ORD104679,2023-07-28,BetaPad Pro,Tablets,South,Chennai,Corporate,13408.07,1,13408.07,3075.78
ORD104680,2023-12-05,AlphaPhone 11,Phones,Central,Nagpur,Consumer,22342.33,1,22342.33,7110.33
ORD104681,2024-10-31,AlphaPhone 11,Phones,South,Mysuru,Home Office,42440.07,1,42440.07,12984.22
ORD104682,2024-12-03,SmartWatch S,Wearables,East,Kolkata,Corporate,5790.09,1,5790.09,1778.05
ORD104683,2024-12-23,BetaPad Pro,Tablets,West,Pune,Consumer,10999.21,1,10999.21,3179.91
ORD104684,2023-01-19,GammaBook,Laptops,Central,Indore,Corporate,64446.73,1,64446.73,20527.32
ORD104685,2024-10-04,BetaPad Pro,Tablets,North,Jaipur,Small Business,45764.04,1,45764.04,16544.84
ORD104686,2023-06-12,DroneX,Drones,South,Hyderabad,Consumer,42980.34,1,42980.34,17706.69
ORD104687,2024-08-15,HomeSpeaker,Audio,East,Kolkata,Consumer,31086.37,1,31086.37,8279.04
ORD104688,2024-11-27,DroneX,Drones,South,Hyderabad,Small Business,60728.41,1,60728.41,24055.62
ORD104689,2023-11-04,BetaPad Pro,Tablets,East,Bhubaneswar,Consumer,9744.24,1,9744.24,2677.86
ORD104690,2023-10-26,FitnessBand,Wearables,East,Patna,Home Office,14216.62,1,14216.62,5790.52
ORD104691,2023-11-16,SmartWatch S,Wearables,East,Patna,Small Business,23872.36,1,23872.36,6949.29
ORD104692,2024-01-03,GammaBook,Laptops,East,Kolkata,Small Business,65744.86,1,65744.86,13469.3
ORD104693,2023-12-31,SmartWatch S,Wearables,North,Chandigarh,Home Office,10356.6,1,10356.6,3823.87
ORD104694,2024-09-14,GammaBook,Laptops,South,Chennai,Consumer,70282.54,1,70282.54,23537.23
ORD104695,2023-10-12,SmartWatch S,Wearables,South,Bengaluru,Small Business,14230.33,1,14230.33,5302.3
ORD104696,2024-09-13,AlphaPhone 11,Phones,Central,Indore,Home Office,26849.55,1,26849.55,11279.88
ORD104697,2024-08-19,4KTV,TVs,West,Goa,Consumer,65031.11,1,65031.11,25644.13
ORD104698,2023-08-30,AlphaPhone X,Phones,North,Chandigarh,Corporate,43237.42,1,43237.42,12031.92
ORD104699,2024-04-12,CameraPro,Cameras,South,Hyderabad,Consumer,44704.14,1,44704.14,13035.86
ORD104700,2023-01-27,DroneX,Drones,North,Chandigarh,Corporate,44569.76,1,44569.76,16106.59
ORD104701,2024-05-09,HomeSpeaker,Audio,West,Pune,Corporate,12976.08,1,12976.08,2285.73
ORD104702,2024-11-01,FitnessBand,Wearables,Central,Nagpur,Corporate,3835.34,1,3835.34,1666.86
ORD104703,2024-04-19,BetaPad Pro,Tablets,North,Chandigarh,Small Business,34559.74,1,34559.74,12789.76
ORD104704,2024-09-16,BetaPad Pro,Tablets,West,Pune,Consumer,23604.77,1,23604.77,6973.57
ORD104705,2023-03-13,4KTV,TVs,South,Bengaluru,Consumer,39492.5,1,39492.5,17482.98
ORD104706,2024-02-01,AlphaPhone X,Phones,Central,Bhopal,Corporate,33001.18,1,33001.18,5071.34
ORD104707,2023-01-20,4KTV,TVs,West,Mumbai,Corporate,17701.17,1,17701.17,4397.46
ORD104708,2023-02-19,AlphaPhone 11,Phones,Central,Nagpur,Corporate,35372.36,1,35372.36,10289.83
ORD104709,2023-05-28,4KTV,TVs,West,Goa,Consumer,35300.5,1,35300.5,10577.53
ORD104710,2023-09-21,BetaPad Pro,Tablets,South,Mysuru,Consumer,17401.22,2,34802.44,9290.41
ORD104711,2023-10-11,CameraPro,Cameras,East,Patna,Consumer,36069.48,1,36069.48,8225.25
ORD104712,2023-12-25,DroneX,Drones,North,Chandigarh,Home Office,30783.81,1,30783.81,8331.25
ORD104713,2024-06-28,GammaBook,Laptops,Central,Indore,Consumer,41671.09,1,41671.09,9299.76
ORD104714,2023-03-07,CameraPro,Cameras,North,Delhi,Consumer,69242.44,1,69242.44,15158.5
ORD104715,2023-05-06,4KTV,TVs,Central,Indore,Consumer,22175.2,1,22175.2,5790.06
ORD104716,2024-12-16,FitnessBand,Wearables,South,Bengaluru,Home Office,8247.82,1,8247.82,2764.17
ORD104717,2024-03-07,CameraPro,Cameras,South,Bengaluru,Home Office,38420.1,1,38420.1,10486.05
ORD104718,2023-11-22,HomeSpeaker,Audio,Central,Bhopal,Small Business,2549.31,1,2549.31,570.14
ORD104719,2023-08-24,CameraPro,Cameras,West,Pune,Home Office,45535.85,2,91071.7,16436.0
ORD104720,2023-03-25,AlphaPhone 11,Phones,Central,Indore,Consumer,54745.65,1,54745.65,22365.22
ORD104721,2024-03-25,AlphaPhone 11,Phones,East,Patna,Corporate,37296.99,1,37296.99,12233.49
ORD104722,2023-07-25,HomeSpeaker,Audio,West,Goa,Corporate,7288.94,1,7288.94,2180.79
ORD104723,2023-02-09,FitnessBand,Wearables,North,Delhi,Home Office,7917.87,1,7917.87,1811.31
ORD104724,2023-07-09,AlphaPhone X,Phones,West,Goa,Home Office,19958.36,1,19958.36,8496.68
ORD104725,2024-08-17,CameraPro,Cameras,West,Goa,Small Business,50713.8,3,152141.4,61428.27
ORD104726,2024-10-11,GammaBook,Laptops,West,Goa,Consumer,45179.82,2,90359.64,16965.44
ORD104727,2023-04-27,DroneX,Drones,North,Delhi,Corporate,40709.96,1,40709.96,10763.28
ORD104728,2024-05-07,DroneX,Drones,West,Pune,Corporate,47885.66,1,47885.66,19827.71
ORD104729,2024-08-26,AlphaPhone 11,Phones,East,Bhubaneswar,Corporate,45429.66,1,45429.66,10956.9
ORD104730,2023-08-01,SmartWatch S,Wearables,East,Kolkata,Small Business,20584.88,1,20584.88,3901.24
ORD104731,2024-07-16,AlphaPhone 11,Phones,East,Kolkata,Small Business,21044.78,1,21044.78,4631.23
ORD104732,2023-01-28,FitnessBand,Wearables,West,Pune,Home Office,292.2,1,292.2,124.74
ORD104733,2024-08-01,CameraPro,Cameras,Central,Indore,Home Office,50788.31,1,50788.31,21066.33
ORD104734,2024-04-02,AlphaPhone 11,Phones,West,Mumbai,Small Business,44108.23,1,44108.23,12026.9
ORD104735,2024-11-18,BetaPad Pro,Tablets,North,Chandigarh,Corporate,60107.25,1,60107.25,14222.99
ORD104736,2023-11-12,SmartWatch S,Wearables,South,Chennai,Small Business,15472.11,1,15472.11,6572.8
ORD104737,2024-12-08,AlphaPhone X,Phones,North,Chandigarh,Small Business,32091.87,1,32091.87,7651.99
ORD104738,2024-06-17,HomeSpeaker,Audio,West,Pune,Home Office,12857.2,1,12857.2,2717.55
ORD104739,2023-12-17,SmartWatch S,Wearables,East,Patna,Small Business,29789.58,1,29789.58,6568.39
ORD104740,2023-11-17,DroneX,Drones,North,Delhi,Home Office,66270.41,3,198811.23,35180.41
ORD104741,2023-09-20,AlphaPhone 11,Phones,East,Kolkata,Home Office,28448.57,2,56897.14,12592.88
ORD104742,2024-06-21,SmartWatch S,Wearables,East,Patna,Small Business,6903.3,1,6903.3,3102.75
ORD104743,2024-07-13,AlphaPhone 11,Phones,North,Jaipur,Home Office,54966.04,1,54966.04,9909.33
ORD104744,2023-12-09,HomeSpeaker,Audio,North,Chandigarh,Consumer,9178.84,2,18357.68,2823.56
ORD104745,2023-08-17,DroneX,Drones,East,Bhubaneswar,Consumer,42346.98,1,42346.98,17416.76
ORD104746,2024-05-24,AlphaPhone 11,Phones,North,Jaipur,Small Business,9337.89,2,18675.78,7465.48
ORD104747,2023-06-15,CameraPro,Cameras,South,Hyderabad,Consumer,32589.99,1,32589.99,8011.5
ORD104748,2023-07-28,DroneX,Drones,East,Kolkata,Consumer,65920.47,1,65920.47,26163.87
ORD104749,2024-01-12,SmartWatch S,Wearables,South,Chennai,Consumer,3345.08,2,6690.16,2873.82
ORD104750,2024-12-21,DroneX,Drones,Central,Bhopal,Home Office,49657.92,1,49657.92,10521.05
ORD104751,2024-05-26,HomeSpeaker,Audio,North,Jaipur,Home Office,175.52,1,175.52,55.0
ORD104752,2024-04-03,HomeSpeaker,Audio,Central,Nagpur,Consumer,3827.95,2,7655.9,1540.86
ORD104753,2024-07-03,DroneX,Drones,East,Kolkata,Corporate,62086.2,1,62086.2,23607.55
ORD104754,2024-11-18,SmartWatch S,Wearables,East,Patna,Home Office,10740.52,1,10740.52,3229.6
ORD104755,2024-02-01,4KTV,TVs,North,Delhi,Consumer,30194.1,1,30194.1,6539.95
ORD104756,2024-12-07,GammaBook,Laptops,South,Chennai,Consumer,68848.55,1,68848.55,23300.41
ORD104757,2024-08-23,AlphaPhone 11,Phones,West,Goa,Consumer,51013.28,1,51013.28,13111.81
ORD104758,2023-10-19,AlphaPhone X,Phones,North,Jaipur,Corporate,23357.42,1,23357.42,4956.02
ORD104759,2023-09-04,DroneX,Drones,Central,Bhopal,Home Office,61611.29,1,61611.29,26444.65
ORD104760,2023-12-20,GammaBook,Laptops,West,Pune,Consumer,95790.5,1,95790.5,34776.31
ORD104761,2023-03-18,GammaBook,Laptops,West,Goa,Corporate,48903.86,1,48903.86,17349.05
ORD104762,2023-05-13,BetaPad Pro,Tablets,South,Bengaluru,Home Office,20832.01,1,20832.01,5500.4
ORD104763,2024-02-17,CameraPro,Cameras,North,Chandigarh,Corporate,53504.38,1,53504.38,12681.17
ORD104764,2023-02-16,GammaBook,Laptops,East,Bhubaneswar,Small Business,70330.01,1,70330.01,25288.55
ORD104765,2023-03-17,AlphaPhone X,Phones,Central,Nagpur,Home Office,40469.61,1,40469.61,13975.82
ORD104766,2023-02-22,BetaPad Pro,Tablets,Central,Indore,Home Office,14296.03,1,14296.03,3886.74
ORD104767,2023-12-05,CameraPro,Cameras,South,Mysuru,Small Business,42722.47,1,42722.47,7076.85
ORD104768,2024-04-07,SmartWatch S,Wearables,South,Chennai,Consumer,1890.53,1,1890.53,304.86
ORD104769,2024-10-30,SmartWatch S,Wearables,South,Bengaluru,Home Office,22317.79,1,22317.79,8549.88
ORD104770,2023-08-31,DroneX,Drones,South,Mysuru,Home Office,61853.46,1,61853.46,14626.66
ORD104771,2024-04-30,FitnessBand,Wearables,West,Goa,Small Business,33917.54,1,33917.54,14212.84
ORD104772,2023-06-30,GammaBook,Laptops,Central,Nagpur,Home Office,73586.12,1,73586.12,15122.22
ORD104773,2023-10-21,HomeSpeaker,Audio,North,Jaipur,Small Business,6701.7,1,6701.7,2207.65
ORD104774,2024-04-29,GammaBook,Laptops,West,Pune,Small Business,90884.51,1,90884.51,15374.49
ORD104775,2024-12-03,BetaPad Pro,Tablets,Central,Bhopal,Consumer,37347.98,1,37347.98,15226.21
ORD104776,2023-08-07,HomeSpeaker,Audio,South,Chennai,Consumer,4770.65,2,9541.3,2235.2
ORD104777,2024-10-19,SmartWatch S,Wearables,East,Bhubaneswar,Corporate,12461.09,1,12461.09,5536.13
ORD104778,2024-12-16,CameraPro,Cameras,South,Mysuru,Corporate,43571.49,1,43571.49,16877.48
ORD104779,2023-09-20,4KTV,TVs,West,Goa,Consumer,48927.78,1,48927.78,14774.45
ORD104780,2024-10-20,HomeSpeaker,Audio,South,Hyderabad,Corporate,13292.98,1,13292.98,2202.81
ORD104781,2023-11-11,CameraPro,Cameras,West,Mumbai,Small Business,14433.31,3,43299.93,11356.92
ORD104782,2023-05-29,DroneX,Drones,West,Mumbai,Home Office,73869.8,1,73869.8,32197.81
ORD104783,2023-07-29,SmartWatch S,Wearables,East,Kolkata,Small Business,7754.14,1,7754.14,1807.13
ORD104784,2024-09-23,AlphaPhone X,Phones,West,Goa,Small Business,12035.47,1,12035.47,4848.78
ORD104785,2023-09-17,CameraPro,Cameras,West,Mumbai,Consumer,37487.98,1,37487.98,5668.89
ORD104786,2024-07-05,GammaBook,Laptops,East,Bhubaneswar,Consumer,52837.54,1,52837.54,21535.22
ORD104787,2023-03-16,4KTV,TVs,West,Mumbai,Corporate,6595.4,1,6595.4,2657.58
ORD104788,2024-07-30,4KTV,TVs,South,Mysuru,Consumer,33827.38,1,33827.38,12629.6
ORD104789,2023-12-16,DroneX,Drones,North,Jaipur,Corporate,33784.96,1,33784.96,11871.23
ORD104790,2023-10-29,AlphaPhone X,Phones,South,Bengaluru,Consumer,25667.34,1,25667.34,11234.68
ORD104791,2024-12-26,FitnessBand,Wearables,West,Mumbai,Small Business,18641.8,1,18641.8,7392.4
ORD104792,2023-04-18,BetaPad Pro,Tablets,Central,Bhopal,Consumer,27545.63,1,27545.63,9155.03
ORD104793,2023-07-04,FitnessBand,Wearables,East,Kolkata,Small Business,42259.66,1,42259.66,6931.46
ORD104794,2023-06-28,FitnessBand,Wearables,Central,Nagpur,Corporate,17667.25,1,17667.25,3336.95
ORD104795,2023-09-09,4KTV,TVs,Central,Indore,Corporate,24248.84,1,24248.84,6176.16
ORD104796,2023-08-22,HomeSpeaker,Audio,West,Mumbai,Consumer,4062.4,1,4062.4,731.44
ORD104797,2023-09-03,DroneX,Drones,South,Mysuru,Corporate,64140.65,1,64140.65,21502.05
ORD104798,2024-12-21,4KTV,TVs,North,Chandigarh,Small Business,26586.21,1,26586.21,5843.58
ORD104799,2024-03-13,AlphaPhone X,Phones,South,Hyderabad,Small Business,84544.5,1,84544.5,23490.99
ORD104800,2024-12-11,DroneX,Drones,Central,Bhopal,Corporate,45461.07,1,45461.07,20433.27
ORD104801,2023-08-30,FitnessBand,Wearables,North,Jaipur,Home Office,7561.23,1,7561.23,2385.04
ORD104802,2024-05-28,AlphaPhone 11,Phones,South,Chennai,Corporate,31442.65,1,31442.65,11296.71
ORD104803,2023-05-24,DroneX,Drones,West,Pune,Consumer,65254.01,1,65254.01,20650.93
ORD104804,2023-06-09,BetaPad Pro,Tablets,South,Chennai,Consumer,8857.69,1,8857.69,3676.88
ORD104805,2023-02-17,AlphaPhone 11,Phones,West,Mumbai,Small Business,57492.54,1,57492.54,16429.5
ORD104806,2023-02-19,AlphaPhone X,Phones,North,Chandigarh,Corporate,22248.61,1,22248.61,4394.51
ORD104807,2023-10-11,DroneX,Drones,West,Goa,Small Business,50468.01,1,50468.01,10975.99
ORD104808,2023-04-08,AlphaPhone X,Phones,West,Goa,Home Office,36430.97,1,36430.97,10973.91
ORD104809,2023-02-22,HomeSpeaker,Audio,Central,Indore,Consumer,6159.17,1,6159.17,2727.91
ORD104810,2023-04-29,DroneX,Drones,North,Jaipur,Corporate,46732.75,1,46732.75,11026.14
ORD104811,2023-02-06,CameraPro,Cameras,South,Hyderabad,Consumer,52107.32,1,52107.32,22181.68
ORD104812,2024-06-12,SmartWatch S,Wearables,North,Delhi,Small Business,11740.11,1,11740.11,3377.67
ORD104813,2023-06-14,FitnessBand,Wearables,East,Patna,Small Business,17825.38,1,17825.38,4674.8
ORD104814,2023-06-07,AlphaPhone 11,Phones,East,Patna,Small Business,34835.02,1,34835.02,7052.68
ORD104815,2024-08-30,FitnessBand,Wearables,North,Delhi,Small Business,19444.81,1,19444.81,5959.38
ORD104816,2024-04-08,GammaBook,Laptops,Central,Nagpur,Home Office,65923.12,2,131846.24,30336.66
ORD104817,2024-03-31,HomeSpeaker,Audio,South,Bengaluru,Small Business,3585.93,2,7171.86,1487.11
ORD104818,2024-04-08,SmartWatch S,Wearables,East,Bhubaneswar,Home Office,3115.76,1,3115.76,598.34
ORD104819,2023-01-23,DroneX,Drones,Central,Nagpur,Home Office,28067.04,1,28067.04,5473.47
ORD104820,2024-09-30,DroneX,Drones,Central,Nagpur,Small Business,55396.22,2,110792.44,46699.32
ORD104821,2024-05-15,BetaPad Pro,Tablets,East,Patna,Small Business,26919.2,1,26919.2,10708.81
ORD104822,2024-01-24,DroneX,Drones,Central,Nagpur,Home Office,41826.4,1,41826.4,18557.89
ORD104823,2024-11-16,GammaBook,Laptops,South,Hyderabad,Home Office,66726.53,1,66726.53,26580.94
ORD104824,2023-03-11,HomeSpeaker,Audio,South,Bengaluru,Corporate,11593.06,1,11593.06,2996.25
ORD104825,2024-06-06,SmartWatch S,Wearables,East,Patna,Consumer,8372.21,1,8372.21,2913.75
ORD104826,2024-11-17,AlphaPhone X,Phones,East,Bhubaneswar,Consumer,3533.66,1,3533.66,1107.61
ORD104827,2023-03-06,AlphaPhone 11,Phones,Central,Bhopal,Home Office,35024.33,1,35024.33,6127.13
ORD104828,2024-08-25,AlphaPhone X,Phones,West,Goa,Small Business,8965.97,1,8965.97,1794.12
ORD104829,2023-04-04,AlphaPhone X,Phones,Central,Bhopal,Corporate,9645.22,1,9645.22,4082.43
ORD104830,2024-12-06,GammaBook,Laptops,South,Bengaluru,Small Business,68301.99,1,68301.99,23305.3
ORD104831,2024-02-13,GammaBook,Laptops,South,Mysuru,Corporate,54665.88,1,54665.88,15460.68
ORD104832,2023-07-05,CameraPro,Cameras,South,Bengaluru,Corporate,60787.96,1,60787.96,15998.84
ORD104833,2023-10-26,FitnessBand,Wearables,East,Bhubaneswar,Consumer,9014.35,1,9014.35,3925.46
ORD104834,2023-11-19,GammaBook,Laptops,East,Kolkata,Small Business,69328.53,1,69328.53,14150.11
ORD104835,2024-01-11,DroneX,Drones,South,Bengaluru,Home Office,28826.97,1,28826.97,10719.78
ORD104836,2023-06-22,BetaPad Pro,Tablets,East,Patna,Consumer,27879.85,1,27879.85,11463.06
ORD104837,2023-04-13,4KTV,TVs,East,Kolkata,Small Business,61111.2,1,61111.2,23213.11
ORD104838,2023-11-18,4KTV,TVs,Central,Bhopal,Home Office,39972.39,1,39972.39,11538.47
ORD104839,2024-09-30,DroneX,Drones,East,Kolkata,Home Office,26794.51,1,26794.51,9716.4
ORD104840,2023-02-22,4KTV,TVs,Central,Indore,Consumer,27731.17,2,55462.34,20844.26
ORD104841,2023-04-19,DroneX,Drones,Central,Indore,Corporate,47727.7,1,47727.7,15206.17
ORD104842,2024-05-21,FitnessBand,Wearables,East,Patna,Small Business,16516.29,1,16516.29,3210.08
ORD104843,2023-10-20,FitnessBand,Wearables,North,Delhi,Small Business,14314.58,1,14314.58,3086.39
ORD104844,2023-03-16,AlphaPhone X,Phones,North,Jaipur,Home Office,38733.47,1,38733.47,16747.51
ORD104845,2023-12-14,BetaPad Pro,Tablets,North,Chandigarh,Small Business,34784.15,1,34784.15,8526.32
ORD104846,2023-06-07,AlphaPhone X,Phones,South,Bengaluru,Consumer,24003.71,2,48007.42,21582.99
ORD104847,2023-02-02,GammaBook,Laptops,West,Pune,Small Business,65405.69,2,130811.38,29501.36
ORD104848,2023-09-22,GammaBook,Laptops,Central,Bhopal,Consumer,74519.94,1,74519.94,16023.21
ORD104849,2024-05-23,4KTV,TVs,North,Jaipur,Corporate,34420.01,1,34420.01,13842.19
ORD104850,2024-12-02,SmartWatch S,Wearables,North,Chandigarh,Consumer,2516.07,1,2516.07,697.24
ORD104851,2024-02-21,SmartWatch S,Wearables,South,Chennai,Small Business,21578.64,1,21578.64,8987.46
ORD104852,2023-07-28,FitnessBand,Wearables,North,Delhi,Corporate,36442.56,1,36442.56,12714.65
ORD104853,2024-05-13,FitnessBand,Wearables,North,Delhi,Consumer,597.93,1,597.93,103.14
ORD104854,2023-04-08,CameraPro,Cameras,Central,Bhopal,Small Business,45071.46,3,135214.38,42672.92
ORD104855,2023-01-03,CameraPro,Cameras,East,Bhubaneswar,Home Office,44093.73,1,44093.73,8915.6
ORD104856,2024-07-19,GammaBook,Laptops,South,Chennai,Corporate,81418.02,1,81418.02,32864.69
ORD104857,2023-10-16,BetaPad Pro,Tablets,North,Jaipur,Corporate,54358.77,1,54358.77,16480.35
ORD104858,2023-12-05,AlphaPhone X,Phones,North,Chandigarh,Consumer,64584.88,1,64584.88,28579.31
ORD104859,2024-12-01,AlphaPhone 11,Phones,Central,Indore,Small Business,38012.63,1,38012.63,12070.64
ORD104860,2024-04-13,GammaBook,Laptops,South,Bengaluru,Corporate,62104.16,1,62104.16,18496.54
ORD104861,2023-08-11,GammaBook,Laptops,North,Jaipur,Home Office,80179.52,1,80179.52,20749.17
ORD104862,2023-08-27,GammaBook,Laptops,West,Goa,Small Business,35059.46,2,70118.92,19865.51
ORD104863,2024-12-09,BetaPad Pro,Tablets,East,Kolkata,Home Office,43995.97,1,43995.97,12784.97
ORD104864,2024-11-26,HomeSpeaker,Audio,West,Goa,Home Office,18920.36,2,37840.72,16945.41
ORD104865,2024-07-11,BetaPad Pro,Tablets,North,Chandigarh,Corporate,48984.18,1,48984.18,19946.15
ORD104866,2024-01-15,FitnessBand,Wearables,West,Goa,Home Office,36.01,1,36.01,10.95
ORD104867,2023-07-03,HomeSpeaker,Audio,South,Chennai,Corporate,18763.11,1,18763.11,3367.96
ORD104868,2024-08-21,SmartWatch S,Wearables,North,Delhi,Consumer,8446.52,1,8446.52,3084.56
ORD104869,2023-05-08,HomeSpeaker,Audio,East,Patna,Consumer,10312.89,1,10312.89,3106.77
ORD104870,2024-04-11,AlphaPhone 11,Phones,Central,Nagpur,Corporate,68861.65,1,68861.65,25370.99
ORD104871,2024-03-10,SmartWatch S,Wearables,North,Chandigarh,Corporate,13086.49,1,13086.49,4126.31
ORD104872,2024-06-12,SmartWatch S,Wearables,West,Mumbai,Home Office,20970.63,1,20970.63,4377.22
ORD104873,2023-12-08,FitnessBand,Wearables,North,Chandigarh,Home Office,6417.78,1,6417.78,1727.05
ORD104874,2023-09-21,SmartWatch S,Wearables,North,Jaipur,Consumer,6850.03,1,6850.03,1529.1
ORD104875,2023-01-01,HomeSpeaker,Audio,East,Bhubaneswar,Home Office,10312.56,1,10312.56,3742.35
ORD104876,2023-10-03,AlphaPhone X,Phones,Central,Indore,Consumer,52077.48,1,52077.48,8007.45
ORD104877,2023-01-24,SmartWatch S,Wearables,East,Patna,Small Business,26041.34,1,26041.34,4550.87
ORD104878,2023-09-09,HomeSpeaker,Audio,North,Jaipur,Home Office,19097.99,1,19097.99,8131.01
ORD104879,2024-07-15,CameraPro,Cameras,North,Chandigarh,Corporate,34451.48,1,34451.48,14783.94
ORD104880,2024-10-16,DroneX,Drones,Central,Nagpur,Home Office,52857.75,1,52857.75,17944.35
ORD104881,2023-09-13,SmartWatch S,Wearables,East,Bhubaneswar,Home Office,14907.17,1,14907.17,5613.75
ORD104882,2024-05-12,DroneX,Drones,South,Chennai,Consumer,62493.13,1,62493.13,26134.76
ORD104883,2023-06-03,DroneX,Drones,South,Mysuru,Home Office,77297.69,1,77297.69,24481.66
ORD104884,2024-09-29,FitnessBand,Wearables,South,Bengaluru,Corporate,6526.35,1,6526.35,2461.88
ORD104885,2023-12-01,4KTV,TVs,North,Delhi,Home Office,61751.96,1,61751.96,12772.1
ORD104886,2023-12-21,GammaBook,Laptops,North,Jaipur,Corporate,77217.76,1,77217.76,12787.42
ORD104887,2024-04-03,4KTV,TVs,West,Goa,Small Business,45060.58,2,90121.16,24919.45
ORD104888,2024-11-15,DroneX,Drones,Central,Indore,Consumer,52040.04,1,52040.04,22594.75
ORD104889,2023-06-29,BetaPad Pro,Tablets,South,Hyderabad,Small Business,5798.46,3,17395.38,5014.93
ORD104890,2024-08-08,BetaPad Pro,Tablets,North,Chandigarh,Home Office,25770.31,1,25770.31,7179.82
ORD104891,2024-07-14,FitnessBand,Wearables,Central,Nagpur,Consumer,3566.59,1,3566.59,681.9
ORD104892,2024-02-23,4KTV,TVs,North,Jaipur,Home Office,34180.47,1,34180.47,9128.66
ORD104893,2024-05-11,CameraPro,Cameras,East,Kolkata,Corporate,45243.04,2,90486.08,34395.21
ORD104894,2023-10-06,AlphaPhone 11,Phones,East,Patna,Corporate,25146.95,1,25146.95,4862.26
ORD104895,2024-11-05,CameraPro,Cameras,East,Kolkata,Home Office,66640.61,1,66640.61,15815.95
ORD104896,2023-10-10,AlphaPhone 11,Phones,East,Bhubaneswar,Small Business,34927.44,1,34927.44,14781.12
ORD104897,2023-12-24,BetaPad Pro,Tablets,South,Chennai,Corporate,6680.51,2,13361.02,5862.95
ORD104898,2023-09-04,4KTV,TVs,South,Chennai,Corporate,37767.8,1,37767.8,8310.59
ORD104899,2023-04-23,4KTV,TVs,North,Jaipur,Corporate,65891.52,1,65891.52,19330.56
ORD104900,2023-11-07,4KTV,TVs,Central,Indore,Small Business,42715.46,1,42715.46,7326.9
ORD104901,2023-07-20,SmartWatch S,Wearables,East,Patna,Consumer,6520.8,1,6520.8,2902.74
ORD104902,2023-11-04,BetaPad Pro,Tablets,South,Chennai,Home Office,15258.05,1,15258.05,5749.01
ORD104903,2023-12-26,SmartWatch S,Wearables,East,Bhubaneswar,Corporate,31031.05,1,31031.05,9701.02
ORD104904,2023-03-07,GammaBook,Laptops,North,Jaipur,Consumer,70738.75,1,70738.75,30311.92
ORD104905,2024-08-01,BetaPad Pro,Tablets,West,Goa,Home Office,41917.98,1,41917.98,18200.63
ORD104906,2024-07-25,CameraPro,Cameras,South,Hyderabad,Small Business,22801.7,1,22801.7,5367.67
ORD104907,2024-05-13,BetaPad Pro,Tablets,East,Patna,Corporate,27007.55,1,27007.55,4579.3
ORD104908,2024-11-25,AlphaPhone 11,Phones,North,Jaipur,Consumer,8789.44,2,17578.88,4773.69
ORD104909,2023-05-23,DroneX,Drones,South,Bengaluru,Small Business,50311.48,1,50311.48,8104.66
ORD104910,2024-05-14,AlphaPhone X,Phones,South,Chennai,Corporate,51270.66,1,51270.66,12838.01
ORD104911,2023-08-30,HomeSpeaker,Audio,East,Patna,Small Business,2582.76,2,5165.52,1478.78
